Transaction_ID,Date,ProductID,UnitPrice,Quantity,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,CustomerFeedback,DeliveryTime_min,OrderType,CustomerID,StaffID,DayOfWeek,TotalSales
358,2023-01-15 22:00:00,3,11.53261438208286,1,West,Credit Card,False,Cloudy,27.154342182681738,Positive,28,In Store,358,358,Sunday,11.53261438208286
359,2023-01-15 23:00:00,0,9.981490480897047,2,East,Online,False,Cloudy,29.116441531151366,Neutral,20,Phone Order,359,359,Sunday,19.96298096179409
360,2023-01-16 00:00:00,2,10.127055582382738,1,West,Online,False,Cloudy,26.070588114937557,Negative,28,Phone Order,360,360,Monday,10.127055582382738
361,2023-01-16 01:00:00,5,16.08539836681938,1,North,Credit Card,True,Sunny,23.378106503243025,Neutral,31,In Store,361,361,Monday,16.08539836681938
362,2023-01-16 02:00:00,1,8.348950782577944,3,South,Online,False,Sunny,23.85644134092668,Positive,32,Online Order,362,362,Monday,25.046852347733832
363,2023-01-16 03:00:00,1,14.62789938283033,4,West,Credit Card,True,Rainy,27.191824672246483,Negative,34,Online Order,363,363,Monday,58.51159753132132
364,2023-01-16 04:00:00,6,13.559744358214022,2,West,Online,False,Rainy,25.50916551921064,Negative,31,Online Order,364,364,Monday,27.119488716428044
365,2023-01-16 05:00:00,6,13.52138768506801,1,East,Credit Card,True,Rainy,33.70721783937417,Neutral,30,Online Order,365,365,Monday,13.52138768506801
366,2023-01-16 06:00:00,1,14.94511019212664,2,East,Online,True,Rainy,25.524432014835643,Negative,54,In Store,366,366,Monday,29.89022038425328
367,2023-01-16 07:00:00,5,13.225730542934809,4,South,Cash,True,Rainy,25.60166886718153,Negative,53,Phone Order,367,367,Monday,52.90292217173924
368,2023-01-16 08:00:00,4,18.18882672269577,4,North,Credit Card,True,Sunny,25.75301768650965,Negative,46,In Store,368,368,Monday,72.75530689078307
369,2023-01-16 09:00:00,7,15.133701379253898,5,South,Credit Card,True,Sunny,32.54930315551487,Negative,58,Online Order,369,369,Monday,75.66850689626949
370,2023-01-16 10:00:00,4,13.204448770570822,4,West,Online,True,Cloudy,29.76182481270353,Positive,23,Online Order,370,370,Monday,52.81779508228329
371,2023-01-16 11:00:00,0,17.446446804314675,3,North,Credit Card,False,Cloudy,29.21253275478339,Negative,41,In Store,371,371,Monday,52.339340412944026
372,2023-01-16 12:00:00,7,14.092198474002195,1,North,Credit Card,True,Cloudy,25.01214533575793,Unknown,47,Phone Order,372,372,Monday,14.092198474002195
373,2023-01-16 13:00:00,7,9.367163716777686,5,North,Credit Card,False,Cloudy,32.268562652486594,Positive,24,In Store,373,373,Monday,46.835818583888425
374,2023-01-16 14:00:00,2,8.106423772648569,3,North,Cash,False,Sunny,20.57545792033552,Neutral,31,In Store,374,374,Monday,24.319271317945702
375,2023-01-16 15:00:00,5,7.284916784940182,2,South,Cash,True,Sunny,33.061957585071696,Neutral,50,In Store,375,375,Monday,14.569833569880364
376,2023-01-16 16:00:00,5,18.491828188191526,1,East,Online,True,Sunny,27.691248496908944,Neutral,31,Phone Order,376,376,Monday,18.491828188191526
377,2023-01-16 17:00:00,7,15.652031476970988,4,East,Cash,False,Rainy,25.973753522951192,Positive,32,In Store,377,377,Monday,62.60812590788395
378,2023-01-16 18:00:00,2,19.06067657246481,1,West,Online,True,Rainy,27.457509210765284,Positive,37,In Store,378,378,Monday,19.06067657246481
379,2023-01-16 19:00:00,7,14.049377085724146,2,East,Cash,True,Cloudy,30.01123295800747,Positive,48,Online Order,379,379,Monday,28.09875417144829
380,2023-01-16 20:00:00,8,12.101013222423688,5,East,Online,True,Rainy,20.19148139776846,Negative,22,In Store,380,380,Monday,60.50506611211844
381,2023-01-16 21:00:00,6,5.89574733456334,5,East,Cash,True,Sunny,33.073277846873715,Neutral,27,Online Order,381,381,Monday,29.478736672816694
382,2023-01-16 22:00:00,6,15.074634223190449,5,East,Cash,True,Cloudy,26.70109287967089,Positive,37,Online Order,382,382,Monday,75.37317111595223
383,2023-01-16 23:00:00,4,13.733131396523468,4,West,Online,True,Cloudy,27.154342182681738,Neutral,34,Online Order,383,383,Monday,54.93252558609387
384,2023-01-17 00:00:00,0,19.85313340381432,3,South,Credit Card,True,Rainy,22.073683484510852,Positive,36,Phone Order,384,384,Tuesday,59.55940021144296
385,2023-01-17 01:00:00,6,8.587381666733645,3,North,Credit Card,False,Cloudy,26.59198061537663,Unknown,37,Online Order,385,385,Tuesday,25.76214500020093
386,2023-01-17 02:00:00,3,12.961060329302535,1,East,Cash,True,Rainy,27.444841569265684,Positive,55,In Store,386,386,Tuesday,12.961060329302535
387,2023-01-17 03:00:00,4,14.76436002677109,4,South,Online,False,Rainy,26.054700417402167,Unknown,49,In Store,387,387,Tuesday,59.05744010708436
388,2023-01-17 04:00:00,6,14.668867621135156,5,East,Credit Card,False,Cloudy,30.179901407403456,Negative,17,Online Order,388,388,Tuesday,73.34433810567577
389,2023-01-17 05:00:00,0,13.419403144226042,5,East,Online,False,Rainy,26.31344793138839,Positive,48,Online Order,389,389,Tuesday,67.0970157211302
390,2023-01-17 06:00:00,5,16.653920154908384,2,North,Credit Card,False,Rainy,34.4212636676986,Positive,47,In Store,390,390,Tuesday,33.30784030981677
391,2023-01-17 07:00:00,5,8.074718142902245,2,North,Online,True,Rainy,27.154342182681738,Unknown,31,Online Order,391,391,Tuesday,16.14943628580449
392,2023-01-17 08:00:00,7,15.88440800411624,5,North,Cash,False,Rainy,32.11216903477863,Negative,59,Phone Order,392,392,Tuesday,79.42204002058119
393,2023-01-17 09:00:00,8,14.296018571496338,5,East,Online,False,Cloudy,21.640338546642184,Neutral,33,Online Order,393,393,Tuesday,71.4800928574817
394,2023-01-17 10:00:00,5,18.4411266769186,4,East,Credit Card,False,Sunny,25.959369394188585,Neutral,44,Phone Order,394,394,Tuesday,73.7645067076744
395,2023-01-17 11:00:00,2,17.707916585503725,3,East,Cash,False,Sunny,25.05271552170729,Neutral,37,Phone Order,395,395,Tuesday,53.12374975651117
396,2023-01-17 12:00:00,6,9.7272055869883,2,North,Online,False,Rainy,28.54223582204888,Neutral,29,Phone Order,396,396,Tuesday,19.4544111739766
397,2023-01-17 13:00:00,2,9.143559874627297,3,West,Credit Card,True,Rainy,32.916702800921385,Positive,28,Online Order,397,397,Tuesday,27.43067962388189
398,2023-01-17 14:00:00,0,19.72479985778672,4,South,Cash,True,Rainy,21.1750732664301,Negative,16,Phone Order,398,398,Tuesday,78.89919943114687
399,2023-01-17 15:00:00,5,12.908977713728849,5,West,Online,False,Sunny,21.088621970670665,Positive,53,Phone Order,399,399,Tuesday,64.54488856864424
400,2023-01-17 16:00:00,8,18.596314458716552,3,East,Credit Card,True,Rainy,32.75476562236398,Negative,32,Online Order,400,400,Tuesday,55.78894337614966
401,2023-01-17 17:00:00,0,7.458215356707233,5,East,Online,True,Cloudy,23.19275129057536,Neutral,20,Phone Order,401,401,Tuesday,37.29107678353616
402,2023-01-17 18:00:00,3,14.642283722002617,5,West,Online,False,Cloudy,27.154342182681738,Negative,46,Online Order,402,402,Tuesday,73.21141861001307
403,2023-01-17 19:00:00,3,17.147902810408794,1,East,Cash,False,Cloudy,28.14317198541208,Positive,35,In Store,403,403,Tuesday,17.147902810408794
404,2023-01-17 20:00:00,2,19.210928743796703,3,South,Cash,False,Sunny,32.49340392330844,Positive,54,Phone Order,404,404,Tuesday,57.632786231390114
405,2023-01-17 21:00:00,7,10.060102115255352,3,East,Credit Card,True,Rainy,21.87633364754605,Neutral,42,Online Order,405,405,Tuesday,30.180306345766056
406,2023-01-17 22:00:00,4,15.874717548860788,5,South,Cash,False,Rainy,21.94674448583917,Positive,41,In Store,406,406,Tuesday,79.37358774430393
407,2023-01-17 23:00:00,7,13.082195135594286,4,West,Credit Card,True,Rainy,28.352275404174613,Unknown,16,Phone Order,407,407,Tuesday,52.328780542377146
408,2023-01-18 00:00:00,7,5.909433890997023,1,West,Online,True,Sunny,34.195679800375565,Negative,47,Phone Order,408,408,Wednesday,5.909433890997023
409,2023-01-18 01:00:00,8,15.349996059634153,5,East,Online,True,Sunny,27.154342182681738,Positive,30,Online Order,409,409,Wednesday,76.74998029817075
410,2023-01-18 02:00:00,5,15.351448373567653,2,South,Credit Card,False,Sunny,24.904131503820423,Unknown,53,In Store,410,410,Wednesday,30.702896747135306
411,2023-01-18 03:00:00,8,18.95910207269805,2,East,Online,True,Sunny,27.154342182681738,Neutral,36,Online Order,411,411,Wednesday,37.91820414539611
412,2023-01-18 04:00:00,0,12.459686692534586,1,North,Cash,False,Cloudy,33.956729008175465,Positive,57,Phone Order,412,412,Wednesday,12.459686692534586
413,2023-01-18 05:00:00,3,8.453763810657719,4,North,Online,False,Sunny,32.55391749266936,Neutral,27,Phone Order,413,413,Wednesday,33.81505524263088
414,2023-01-18 06:00:00,8,5.668457351730187,5,North,Cash,False,Sunny,34.9322541609983,Negative,16,Phone Order,414,414,Wednesday,28.342286758650932
415,2023-01-18 07:00:00,0,11.234632800288583,3,North,Credit Card,False,Sunny,27.154342182681738,Negative,28,Phone Order,415,415,Wednesday,33.703898400865754
416,2023-01-18 08:00:00,8,9.528750501162529,1,East,Credit Card,False,Rainy,21.692872170691437,Positive,52,In Store,416,416,Wednesday,9.528750501162529
417,2023-01-18 09:00:00,7,16.416324590358133,4,North,Online,True,Rainy,29.14201645049933,Positive,55,In Store,417,417,Wednesday,65.66529836143253
418,2023-01-18 10:00:00,6,10.314016472615698,3,South,Online,True,Rainy,32.30864659000775,Negative,42,Online Order,418,418,Wednesday,30.94204941784709
419,2023-01-18 11:00:00,2,19.23606794472266,2,West,Cash,True,Cloudy,24.278665134601496,Neutral,21,Online Order,419,419,Wednesday,38.47213588944532
420,2023-01-18 12:00:00,4,19.434653044816763,2,West,Cash,True,Cloudy,23.58816632051328,Positive,32,Online Order,420,420,Wednesday,38.869306089633525
421,2023-01-18 13:00:00,8,14.31362885326562,3,North,Online,True,Sunny,31.804636990718013,Positive,55,Phone Order,421,421,Wednesday,42.94088655979687
422,2023-01-18 14:00:00,4,18.929904305223243,1,North,Online,False,Rainy,20.845727807798475,Neutral,50,Online Order,422,422,Wednesday,18.929904305223243
423,2023-01-18 15:00:00,1,16.412815167717433,2,North,Credit Card,False,Cloudy,25.540739713738777,Positive,55,In Store,423,423,Wednesday,32.825630335434866
424,2023-01-18 16:00:00,8,13.202894614626892,5,East,Credit Card,True,Rainy,27.587138338884948,Neutral,50,Online Order,424,424,Wednesday,66.01447307313447
425,2023-01-18 17:00:00,6,7.704619031341672,3,West,Credit Card,True,Cloudy,28.40523011525485,Neutral,58,Online Order,425,425,Wednesday,23.11385709402501
426,2023-01-18 18:00:00,4,11.8789691527076,3,North,Online,True,Cloudy,30.92922735189165,Neutral,18,In Store,426,426,Wednesday,35.636907458122806
427,2023-01-18 19:00:00,8,13.413116950439264,2,South,Online,False,Sunny,25.322685851459877,Neutral,44,In Store,427,427,Wednesday,26.826233900878528
428,2023-01-18 20:00:00,5,17.959423711025153,1,North,Online,False,Sunny,27.154342182681738,Neutral,38,Phone Order,428,428,Wednesday,17.959423711025153
429,2023-01-18 21:00:00,2,12.220000648034972,5,West,Credit Card,False,Cloudy,28.780631341864343,Negative,34,In Store,429,429,Wednesday,61.10000324017486
430,2023-01-18 22:00:00,6,18.46512009016935,1,North,Online,True,Sunny,27.154342182681738,Neutral,45,In Store,430,430,Wednesday,18.46512009016935
431,2023-01-18 23:00:00,4,15.115234685352034,4,West,Cash,True,Cloudy,29.60724939713318,Negative,38,Online Order,431,431,Wednesday,60.460938741408135
432,2023-01-19 00:00:00,6,7.05498594580507,4,North,Online,True,Cloudy,27.154342182681738,Neutral,21,In Store,432,432,Thursday,28.21994378322028
433,2023-01-19 01:00:00,0,19.9247205398764,2,South,Online,True,Rainy,21.269731303769436,Positive,40,Phone Order,433,433,Thursday,39.84944107975279
434,2023-01-19 02:00:00,2,12.908489911308688,2,North,Online,False,Sunny,21.789075080596152,Negative,27,Online Order,434,434,Thursday,25.816979822617377
435,2023-01-19 03:00:00,8,10.877874446136182,2,South,Online,True,Sunny,23.368735739808518,Unknown,22,Phone Order,435,435,Thursday,21.755748892272365
436,2023-01-19 04:00:00,8,14.886706467042895,4,South,Online,True,Sunny,27.50296903284178,Neutral,19,In Store,436,436,Thursday,59.54682586817159
437,2023-01-19 05:00:00,8,6.633399709715587,1,North,Cash,True,Rainy,32.6066412581903,Neutral,58,Phone Order,437,437,Thursday,6.633399709715587
438,2023-01-19 06:00:00,2,14.548079701300315,1,South,Cash,False,Rainy,30.51940013132576,Positive,27,Phone Order,438,438,Thursday,14.548079701300315
439,2023-01-19 07:00:00,5,12.473540007489095,2,East,Online,False,Rainy,31.83560906303071,Neutral,43,In Store,439,439,Thursday,24.94708001497819
440,2023-01-19 08:00:00,1,11.100111049978748,5,North,Credit Card,True,Sunny,25.26463435889137,Positive,34,In Store,440,440,Thursday,55.500555249893736
441,2023-01-19 09:00:00,3,19.295300317683488,1,North,Online,False,Sunny,26.06980612472825,Neutral,28,Online Order,441,441,Thursday,19.295300317683488
442,2023-01-19 10:00:00,7,12.838095750980798,4,South,Online,False,Sunny,27.154342182681738,Neutral,46,Online Order,442,442,Thursday,51.3523830039232
443,2023-01-19 11:00:00,4,8.286762192049077,3,South,Online,False,Rainy,22.878097766067523,Negative,41,Online Order,443,443,Thursday,24.86028657614723
444,2023-01-19 12:00:00,5,11.88445219065948,3,North,Credit Card,False,Rainy,20.91824987215358,Positive,39,In Store,444,444,Thursday,35.65335657197844
445,2023-01-19 13:00:00,4,18.790811068590088,3,East,Credit Card,False,Cloudy,28.8637413924084,Neutral,18,Phone Order,445,445,Thursday,56.37243320577026
446,2023-01-19 14:00:00,8,7.64143206995892,5,South,Credit Card,True,Rainy,34.83825025130879,Positive,35,Phone Order,446,446,Thursday,38.207160349794606
447,2023-01-19 15:00:00,6,8.209355580323553,2,South,Cash,True,Cloudy,27.154342182681738,Negative,32,Online Order,447,447,Thursday,16.418711160647106
448,2023-01-19 16:00:00,4,5.1954435163562565,4,West,Credit Card,True,Sunny,20.700272298489107,Positive,53,Online Order,448,448,Thursday,20.781774065425022
449,2023-01-19 17:00:00,8,5.212850740936508,5,East,Cash,False,Rainy,31.692975227358996,Negative,29,In Store,449,449,Thursday,26.064253704682542
450,2023-01-19 18:00:00,4,17.440874404377688,4,East,Cash,False,Sunny,23.788790100270862,Unknown,52,Phone Order,450,450,Thursday,69.76349761751075
451,2023-01-19 19:00:00,6,15.981839102644336,4,North,Credit Card,False,Sunny,32.44465708029392,Positive,38,Online Order,451,451,Thursday,63.92735641057735
452,2023-01-19 20:00:00,8,10.325615846779376,2,East,Credit Card,False,Sunny,30.559050005517733,Unknown,22,In Store,452,452,Thursday,20.65123169355875
453,2023-01-19 21:00:00,1,15.47466735841359,3,North,Credit Card,True,Sunny,34.18510305576207,Neutral,42,Online Order,453,453,Thursday,46.42400207524077
454,2023-01-19 22:00:00,5,10.928088894649552,2,West,Cash,True,Rainy,26.13390853635008,Neutral,35,In Store,454,454,Thursday,21.856177789299107
455,2023-01-19 23:00:00,0,19.29345193996741,5,East,Online,True,Sunny,29.929547591759512,Neutral,30,Phone Order,455,455,Thursday,96.46725969983706
456,2023-01-20 00:00:00,7,19.505790221390523,5,South,Credit Card,True,Cloudy,26.97282171219906,Positive,30,In Store,456,456,Friday,97.52895110695262
457,2023-01-20 01:00:00,2,10.891906637140153,5,West,Credit Card,True,Rainy,29.458830459628157,Positive,49,Online Order,457,457,Friday,54.45953318570076
458,2023-01-20 02:00:00,7,17.81332859511302,2,North,Credit Card,True,Sunny,26.74398359011606,Neutral,31,Online Order,458,458,Friday,35.62665719022604
459,2023-01-20 03:00:00,7,16.596335625461993,4,West,Cash,False,Rainy,22.829483696361123,Positive,23,Phone Order,459,459,Friday,66.38534250184797
460,2023-01-20 04:00:00,8,9.64999905757684,4,North,Cash,False,Cloudy,27.618461240050717,Unknown,49,Phone Order,460,460,Friday,38.59999623030736
461,2023-01-20 05:00:00,1,8.48059743351659,1,West,Online,True,Sunny,27.154342182681738,Neutral,43,Online Order,461,461,Friday,8.48059743351659
462,2023-01-20 06:00:00,0,11.873519755892508,5,North,Credit Card,False,Cloudy,32.159057723902414,Negative,53,Online Order,462,462,Friday,59.36759877946254
463,2023-01-20 07:00:00,5,16.720232609216094,4,East,Cash,True,Sunny,31.03281058690372,Unknown,32,Online Order,463,463,Friday,66.88093043686438
464,2023-01-20 08:00:00,5,19.40251677093118,1,South,Online,True,Cloudy,29.956874359121663,Positive,26,Phone Order,464,464,Friday,19.40251677093118
465,2023-01-20 09:00:00,6,16.45368603299859,4,North,Credit Card,False,Sunny,21.700806433288587,Positive,33,Online Order,465,465,Friday,65.81474413199436
466,2023-01-20 10:00:00,2,17.82810477527555,5,West,Cash,True,Rainy,30.809244359955727,Positive,36,Phone Order,466,466,Friday,89.14052387637774
467,2023-01-20 11:00:00,4,14.045964592557748,3,North,Credit Card,True,Sunny,27.50457734531772,Negative,29,Online Order,467,467,Friday,42.13789377767324
468,2023-01-20 12:00:00,1,17.53111746263189,5,North,Credit Card,True,Rainy,27.154342182681738,Unknown,15,In Store,468,468,Friday,87.65558731315946
469,2023-01-20 13:00:00,4,16.766312870051266,2,North,Cash,False,Sunny,33.79806401195814,Unknown,16,In Store,469,469,Friday,33.53262574010253
470,2023-01-20 14:00:00,0,10.654783128894202,4,West,Cash,False,Sunny,20.82734885902678,Neutral,22,Online Order,470,470,Friday,42.61913251557681
471,2023-01-20 15:00:00,7,13.279854531810816,4,South,Cash,False,Cloudy,27.154342182681738,Positive,36,In Store,471,471,Friday,53.119418127243264
472,2023-01-20 16:00:00,5,17.071296829845423,2,East,Credit Card,False,Cloudy,20.56546085634006,Negative,39,Phone Order,472,472,Friday,34.142593659690846
473,2023-01-20 17:00:00,0,5.690851012849346,2,South,Credit Card,True,Cloudy,25.50754438542534,Neutral,16,In Store,473,473,Friday,11.381702025698692
474,2023-01-20 18:00:00,7,17.121189235337447,3,North,Online,False,Sunny,28.134499634316185,Negative,23,In Store,474,474,Friday,51.36356770601234
475,2023-01-20 19:00:00,5,7.668321860735352,4,West,Credit Card,False,Sunny,22.221511979406912,Positive,23,Phone Order,475,475,Friday,30.673287442941408
476,2023-01-20 20:00:00,7,12.720254256821583,4,South,Cash,False,Sunny,31.19470718853615,Negative,27,In Store,476,476,Friday,50.88101702728633
477,2023-01-20 21:00:00,2,17.124131593339065,3,North,Credit Card,True,Rainy,20.12532056258208,Negative,20,In Store,477,477,Friday,51.3723947800172
478,2023-01-20 22:00:00,1,8.807316172350422,1,East,Online,False,Rainy,27.154342182681738,Positive,44,Online Order,478,478,Friday,8.807316172350422
479,2023-01-20 23:00:00,0,8.687111589592295,3,East,Online,False,Sunny,28.711952447802133,Positive,29,Phone Order,479,479,Friday,26.061334768776884
480,2023-01-21 00:00:00,0,11.04146597693378,5,East,Cash,True,Cloudy,30.715813430559383,Neutral,29,Phone Order,480,480,Saturday,55.207329884668894
481,2023-01-21 01:00:00,3,18.41964196366452,4,North,Cash,True,Cloudy,33.74964654040874,Positive,21,Online Order,481,481,Saturday,73.67856785465807
482,2023-01-21 02:00:00,8,5.006641721558118,2,West,Online,True,Cloudy,30.58244977901936,Neutral,25,Online Order,482,482,Saturday,10.013283443116237
483,2023-01-21 03:00:00,2,18.520746449629023,5,South,Online,True,Sunny,30.07668905382299,Negative,54,In Store,483,483,Saturday,92.60373224814512
484,2023-01-21 04:00:00,2,7.307105369624116,4,East,Online,False,Cloudy,25.915117195259967,Unknown,52,In Store,484,484,Saturday,29.228421478496465
485,2023-01-21 05:00:00,4,19.85129564101223,3,North,Cash,True,Sunny,20.01926638290202,Unknown,54,In Store,485,485,Saturday,59.553886923036686
486,2023-01-21 06:00:00,7,19.322704895577026,5,North,Online,False,Rainy,21.80238888103433,Unknown,16,Online Order,486,486,Saturday,96.61352447788512
487,2023-01-21 07:00:00,8,12.420127843869247,4,South,Online,False,Cloudy,28.01831817134059,Positive,53,Phone Order,487,487,Saturday,49.680511375477
488,2023-01-21 08:00:00,1,12.69080371718942,1,East,Cash,False,Rainy,30.12694828766629,Negative,24,In Store,488,488,Saturday,12.69080371718942
489,2023-01-21 09:00:00,1,12.223240104137815,1,North,Credit Card,False,Cloudy,26.26172425844694,Neutral,58,Online Order,489,489,Saturday,12.223240104137815
490,2023-01-21 10:00:00,2,14.53165468489284,2,South,Credit Card,False,Sunny,30.96018517292585,Negative,31,Phone Order,490,490,Saturday,29.06330936978568
491,2023-01-21 11:00:00,1,6.360825533523966,4,West,Online,True,Sunny,27.827934429982683,Negative,21,Online Order,491,491,Saturday,25.443302134095862
492,2023-01-21 12:00:00,3,5.489269225123498,1,West,Credit Card,False,Sunny,21.11264293391468,Positive,54,In Store,492,492,Saturday,5.489269225123498
493,2023-01-21 13:00:00,0,5.865543926238483,3,West,Credit Card,False,Sunny,22.880243764519232,Neutral,53,Online Order,493,493,Saturday,17.596631778715448
494,2023-01-21 14:00:00,6,11.665480238622717,4,East,Credit Card,False,Cloudy,32.59997334865915,Negative,18,Online Order,494,494,Saturday,46.66192095449087
495,2023-01-21 15:00:00,4,9.13321908829225,3,South,Credit Card,True,Rainy,30.87369119936659,Positive,49,Online Order,495,495,Saturday,27.39965726487675
496,2023-01-21 16:00:00,7,14.330593435564907,3,South,Online,False,Sunny,33.42142980518742,Negative,50,Online Order,496,496,Saturday,42.99178030669472
497,2023-01-21 17:00:00,7,19.886634340621683,1,North,Credit Card,False,Cloudy,21.763358736814048,Negative,45,Phone Order,497,497,Saturday,19.886634340621683
498,2023-01-21 18:00:00,5,10.794847596146989,4,North,Credit Card,True,Rainy,34.85333801922611,Positive,39,In Store,498,498,Saturday,43.179390384587954
499,2023-01-21 19:00:00,6,13.6076188115677,5,North,Cash,False,Sunny,23.141100709249,Positive,55,Phone Order,499,499,Saturday,68.0380940578385
500,2023-01-21 20:00:00,2,11.234058438610033,1,South,Online,False,Rainy,20.176698144299632,Neutral,27,Online Order,500,500,Saturday,11.234058438610033
501,2023-01-21 21:00:00,3,17.709075015827892,1,North,Cash,True,Sunny,34.96134408580331,Negative,32,Online Order,501,501,Saturday,17.709075015827892
502,2023-01-21 22:00:00,0,18.53354605193357,4,South,Cash,False,Rainy,24.216108281676696,Neutral,35,In Store,502,502,Saturday,74.13418420773428
503,2023-01-21 23:00:00,0,18.160334183078906,4,South,Online,False,Rainy,27.154342182681738,Positive,15,In Store,503,503,Saturday,72.64133673231561
504,2023-01-22 00:00:00,3,19.61558358018886,3,West,Credit Card,False,Sunny,22.65023471264458,Positive,50,Phone Order,504,504,Sunday,58.84675074056658
505,2023-01-22 01:00:00,8,5.41278777710623,4,North,Cash,False,Cloudy,28.70342798298713,Negative,22,Phone Order,505,505,Sunday,21.65115110842492
506,2023-01-22 02:00:00,5,17.597242432182966,3,West,Online,False,Rainy,33.560524796818385,Neutral,35,In Store,506,506,Sunday,52.7917272965489
507,2023-01-22 03:00:00,7,16.276582595586397,1,East,Credit Card,True,Sunny,24.80271751142658,Neutral,57,Phone Order,507,507,Sunday,16.276582595586397
508,2023-01-22 04:00:00,6,8.430416141005471,2,East,Online,True,Rainy,30.05380964066539,Negative,35,Online Order,508,508,Sunday,16.860832282010943
509,2023-01-22 05:00:00,1,19.344801400812912,5,East,Cash,True,Rainy,22.81855383197625,Negative,41,Online Order,509,509,Sunday,96.72400700406456
510,2023-01-22 06:00:00,5,7.2226689234491825,1,South,Credit Card,False,Cloudy,29.37193098078088,Neutral,33,In Store,510,510,Sunday,7.2226689234491825
511,2023-01-22 07:00:00,6,15.193248907008623,4,South,Credit Card,False,Rainy,27.154342182681738,Positive,37,Phone Order,511,511,Sunday,60.7729956280345
512,2023-01-22 08:00:00,4,8.373353252238687,5,South,Online,False,Rainy,23.16812387881928,Positive,57,Online Order,512,512,Sunday,41.86676626119343
513,2023-01-22 09:00:00,4,11.47070973161112,2,North,Credit Card,True,Sunny,24.697730760554528,Negative,49,In Store,513,513,Sunday,22.94141946322224
514,2023-01-22 10:00:00,5,15.787398454168532,2,West,Cash,False,Sunny,22.68261602761699,Neutral,54,Phone Order,514,514,Sunday,31.574796908337067
515,2023-01-22 11:00:00,2,13.4498696304957,3,South,Cash,False,Cloudy,33.528741617568244,Unknown,56,Online Order,515,515,Sunday,40.3496088914871
516,2023-01-22 12:00:00,6,11.412527469921676,5,West,Cash,False,Rainy,25.95780329475693,Neutral,19,Phone Order,516,516,Sunday,57.06263734960838
517,2023-01-22 13:00:00,6,9.895076463979809,3,West,Online,True,Rainy,23.67918957461551,Unknown,55,Phone Order,517,517,Sunday,29.685229391939423
518,2023-01-22 14:00:00,3,17.594894835631855,1,West,Credit Card,True,Rainy,26.726117615238994,Positive,22,Phone Order,518,518,Sunday,17.594894835631855
519,2023-01-22 15:00:00,2,7.157215254722206,5,North,Credit Card,False,Cloudy,24.808042502097432,Neutral,25,In Store,519,519,Sunday,35.78607627361103
520,2023-01-22 16:00:00,7,11.451543147947,1,North,Credit Card,False,Rainy,31.16628880719989,Neutral,30,Online Order,520,520,Sunday,11.451543147947
521,2023-01-22 17:00:00,7,18.55636357662713,3,East,Cash,False,Sunny,34.56829867828242,Negative,53,In Store,521,521,Sunday,55.66909072988141
522,2023-01-22 18:00:00,1,17.687743256899516,5,East,Credit Card,True,Cloudy,26.5705048504647,Unknown,38,Online Order,522,522,Sunday,88.43871628449759
523,2023-01-22 19:00:00,0,11.0141264370957,3,West,Cash,True,Sunny,32.91550099958361,Neutral,35,Online Order,523,523,Sunday,33.04237931128711
524,2023-01-22 20:00:00,4,16.446625454019625,5,East,Credit Card,True,Sunny,28.487946103394293,Neutral,37,In Store,524,524,Sunday,82.23312727009812
525,2023-01-22 21:00:00,7,17.34741246063289,3,West,Cash,False,Cloudy,22.3585349764135,Unknown,52,In Store,525,525,Sunday,52.042237381898666
526,2023-01-22 22:00:00,2,18.333311360054445,2,North,Credit Card,True,Sunny,30.359341131220123,Neutral,22,Online Order,526,526,Sunday,36.66662272010889
527,2023-01-22 23:00:00,6,13.16758653573842,3,North,Online,False,Rainy,27.701517456887306,Negative,21,Online Order,527,527,Sunday,39.50275960721525
528,2023-01-23 00:00:00,7,8.066913290820677,2,North,Online,False,Cloudy,29.75909784878155,Positive,16,Online Order,528,528,Monday,16.133826581641355
529,2023-01-23 01:00:00,6,8.829636147558976,3,South,Cash,True,Sunny,33.345311188574975,Negative,44,Phone Order,529,529,Monday,26.488908442676927
530,2023-01-23 02:00:00,7,9.435420110624063,5,West,Cash,False,Rainy,27.154342182681738,Unknown,27,Online Order,530,530,Monday,47.17710055312032
531,2023-01-23 03:00:00,4,13.907037212144232,5,North,Credit Card,True,Rainy,33.51766434826033,Positive,37,In Store,531,531,Monday,69.53518606072116
532,2023-01-23 04:00:00,7,5.492144361929126,5,West,Credit Card,False,Sunny,31.26003521422482,Negative,43,In Store,532,532,Monday,27.460721809645637
533,2023-01-23 05:00:00,2,14.540637031699523,4,East,Online,False,Rainy,27.329073888169773,Neutral,52,In Store,533,533,Monday,58.1625481267981
534,2023-01-23 06:00:00,7,10.46531357642348,1,East,Credit Card,True,Cloudy,29.048332034869453,Negative,51,Online Order,534,534,Monday,10.46531357642348
535,2023-01-23 07:00:00,0,9.428627037344633,5,North,Cash,False,Sunny,24.88371698778517,Positive,34,Online Order,535,535,Monday,47.14313518672317
536,2023-01-23 08:00:00,4,18.192448560921896,2,West,Cash,False,Rainy,34.75395949608161,Positive,47,Phone Order,536,536,Monday,36.38489712184379
537,2023-01-23 09:00:00,2,11.900035933711983,5,North,Cash,False,Rainy,30.01026744575594,Positive,43,Phone Order,537,537,Monday,59.50017966855992
